"country_code","country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",21,"1882-1889","expansion",1882,1889,1882-01-01,1889-01-01,7,0.0612859402720926,0.503880268700157,15205648,22867474,150.388026870016
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",22,"1889-1890","contraction",1889,1890,1889-01-01,1890-01-01,1,-0.0345089273961785,-0.0345089273961785,22867474,22078342,96.5491072603821
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",23,"1890-1891","expansion",1890,1891,1890-01-01,1891-01-01,1,0.0767044010822915,0.0767044010822915,22078342,23771848,107.670440108229
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",24,"1891-1893","contraction",1891,1893,1891-01-01,1893-01-01,2,-0.088937603715303,-0.171122918167742,23771848,19703940,82.8877081832258
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",25,"1893-1894","expansion",1893,1894,1893-01-01,1894-01-01,1,0.0343202933017457,0.0343202933017457,19703940,20380185,103.432029330175
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",26,"1894-1895","contraction",1894,1895,1894-01-01,1895-01-01,1,-0.0564030699426918,-0.0564030699426918,20380185,19230680,94.3596930057308
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",27,"1895-1896","expansion",1895,1896,1895-01-01,1896-01-01,1,0.0760982970960986,0.0760982970960986,19230680,20694102,107.60982970961
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",28,"1896-1897","contraction",1896,1897,1896-01-01,1897-01-01,1,-0.0554175291104683,-0.0554175291104683,20694102,19547286,94.4582470889532
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",29,"1897-1900","expansion",1897,1900,1897-01-01,1900-01-01,3,0.0716689182382092,0.224271082952385,19547286,23931177,122.427108295239
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",30,"1900-1901","contraction",1900,1901,1900-01-01,1901-01-01,1,-0.0296505265913164,-0.0296505265913164,23931177,23221605,97.0349473408684
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",31,"1901-1913","expansion",1901,1913,1901-01-01,1913-01-01,12,0.0458688008499995,0.70654095614838,23221605,39628620,170.654095614838
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",32,"1913-1918","contraction",1913,1918,1913-01-01,1918-01-01,5,-0.0140565612545344,-0.0684825260127655,39628620,36914752,93.1517473987234
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",33,"1918-1928","expansion",1918,1928,1918-01-01,1928-01-01,10,0.0404422916884047,0.484007260837077,36914752,54781760,148.400726083708
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",34,"1928-1931","contraction",1928,1931,1928-01-01,1931-01-01,3,-0.0609010059868269,-0.173130253573452,54781760,45297380,82.6869746426548
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",35,"1931-1943","expansion",1931,1943,1931-01-01,1943-01-01,12,0.0581611265843552,0.961340987050465,45297380,88843608,196.134098705047
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",36,"1943-1946","contraction",1943,1946,1943-01-01,1946-01-01,3,-0.0401221222883272,-0.11567427563275,88843608,78566688,88.432572436725
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",37,"1946-1981","expansion",1946,1981,1946-01-01,1981-01-01,35,0.0436681616602552,3.43860812460365,78566688,348726739.68,443.860812460365
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",38,"1981-1982","contraction",1981,1982,1981-01-01,1982-01-01,1,-0.0012195098098593,-0.0012195098098593,348726739.68,348301464,99.8780490190141
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",39,"1982-1990","expansion",1982,1990,1982-01-01,1990-01-01,8,0.0367568047513262,0.332571453101903,348301464,464136588,133.25714531019
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",40,"1990-1991","contraction",1990,1991,1990-01-01,1991-01-01,1,-0.0061070007407128,-0.0061070007407128,464136588,461302105.513292,99.3892999259287
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",41,"1991-2019","expansion",1991,2019,1991-01-01,2019-01-01,28,0.036455379038441,1.72165575155655,461302105.513292,1255505528.6754,272.165575155655
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",42,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0185150113069169,-0.0185150113069169,1255505528.6754,1232259829.61608,98.1484988693083
"AUS","Australia","Western Offshoots","maddison_gdp","Maddison GDP",43,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0444827382403977,0.0908831041421598,1232259829.61608,1344251428.04127,109.088310414216
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",1,"1820-1872","expansion",1820,1872,1820-01-01,1872-01-01,52,0.0217440775258789,1.21778439017811,6539229,14502600,221.778439017811
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",2,"1872-1873","contraction",1872,1873,1872-01-01,1873-01-01,1,-0.0232334891674596,-0.0232334891674596,14502600,14165654,97.676651083254
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",3,"1873-1878","expansion",1873,1878,1873-01-01,1878-01-01,5,0.0280060389580404,0.14759113839714,14165654,16256379,114.759113839714
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",4,"1878-1879","contraction",1878,1879,1878-01-01,1879-01-01,1,-0.00672197664682894,-0.00672197664682894,16256379,16147104,99.3278023353171
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",5,"1879-1884","expansion",1879,1884,1879-01-01,1884-01-01,5,0.0259867926573192,0.13633646008597,16147104,18348543,113.633646008597
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",6,"1884-1885","contraction",1884,1885,1884-01-01,1885-01-01,1,-0.00585316229195965,-0.00585316229195965,18348543,18241146,99.414683770804
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",7,"1885-1887","expansion",1885,1887,1885-01-01,1887-01-01,2,0.0510426783736013,0.10436175446433,18241146,20144824,110.436175446433
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",8,"1887-1889","contraction",1887,1889,1887-01-01,1889-01-01,2,-0.00555623041112607,-0.0110958527113466,20144824,19921300,98.8904147288653
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",9,"1889-1908","expansion",1889,1908,1889-01-01,1908-01-01,19,0.0292275547494334,0.722709863312133,19921300,34318620,172.270986331213
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",10,"1908-1909","contraction",1908,1909,1908-01-01,1909-01-01,1,-0.0033369640154528,-0.0033369640154528,34318620,34204100,99.6663035984547
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",11,"1909-1912","expansion",1909,1912,1909-01-01,1912-01-01,3,0.0318592696838288,0.0983182717861308,34204100,37566988,109.831827178613
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",12,"1912-1919","contraction",1912,1919,1912-01-01,1919-01-01,7,-0.0647410162868693,-0.384608103263429,37566988,23118420,61.5391896736571
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",13,"1919-1922","expansion",1919,1922,1919-01-01,1922-01-01,3,0.0900653112447199,0.294959084574119,23118420,29937408,129.495908457412
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",14,"1922-1923","contraction",1922,1923,1922-01-01,1923-01-01,1,-0.00994134161514582,-0.00994134161514582,29937408,29639790,99.0058658384854
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",15,"1923-1929","expansion",1923,1929,1923-01-01,1929-01-01,6,0.0486808057742751,0.325614790118284,29639790,39290944,132.561479011828
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",16,"1929-1933","contraction",1929,1933,1929-01-01,1933-01-01,4,-0.0610841623980204,-0.224632118790528,39290944,30464936,77.5367881209472
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",17,"1933-1939","expansion",1933,1939,1933-01-01,1939-01-01,6,0.062080484232168,0.42581743811968,30464936,43437437,142.581743811968
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",18,"1939-1940","contraction",1939,1940,1939-01-01,1940-01-01,1,-0.0258344432246314,-0.0258344432246314,43437437,42315255,97.4165556775369
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",19,"1940-1941","expansion",1940,1941,1940-01-01,1941-01-01,1,0.0714785956034059,0.0714785956034059,42315255,45339890,107.147859560341
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",20,"1941-1942","contraction",1941,1942,1941-01-01,1942-01-01,1,-0.0501682514006981,-0.0501682514006981,45339890,43065267,94.9831748599302
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",21,"1942-1944","expansion",1942,1944,1942-01-01,1944-01-01,2,0.0247957833984098,0.0502062369658594,43065267,45227412,105.020623696586
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",22,"1944-1945","contraction",1944,1945,1944-01-01,1945-01-01,1,-0.586594740375593,-0.586594740375593,45227412,18697250,41.3405259624407
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",23,"1945-1974","expansion",1945,1974,1945-01-01,1974-01-01,29,0.0735556669910034,6.55260389383465,18697250,141212923.154,755.260389383465
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",24,"1974-1975","contraction",1974,1975,1974-01-01,1975-01-01,1,-0.00366940822714146,-0.00366940822714146,141212923.154,140694755.292,99.6330591772859
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",25,"1975-1977","expansion",1975,1977,1975-01-01,1977-01-01,2,0.0462758536116066,0.0946929057899115,140694755.292,154017550.5,109.469290578991
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",26,"1977-1978","contraction",1977,1978,1977-01-01,1978-01-01,1,-0.00360799878452811,-0.00360799878452811,154017550.5,153461855.365,99.6392001215472
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",27,"1978-1980","expansion",1978,1980,1978-01-01,1980-01-01,2,0.038832727273387,0.0789271650742889,153461855.365,165574164.556,107.892716507429
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",28,"1980-1981","contraction",1980,1981,1980-01-01,1981-01-01,1,-0.00100249240239325,-0.00100249240239325,165574164.556,165408177.714,99.8997507597607
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",29,"1981-2008","expansion",1981,2008,1981-01-01,2008-01-01,27,0.0274225236396802,1.07300830171418,165408177.714,342892525.572537,207.300830171418
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",30,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0343358349065852,-0.0343358349065852,342892525.572537,331119024.423776,96.5664165093415
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",31,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.0161133397957709,0.172825011705687,331119024.423776,388344673.695791,117.282501170569
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",32,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0645395359042716,-0.0645395359042716,388344673.695791,363281088.684569,93.5460464095728
"AUT","Austria","Western Europe","maddison_gdp","Maddison GDP",33,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.047768962174763,0.0978149555708165,363281088.684569,398815412.233968,109.781495557082
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",1,"1973-1988","expansion",1973,1988,1973-01-01,1988-01-01,15,0.0460809880673443,0.674553431840788,38858266.632,65070243.744,167.455343184079
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",2,"1988-1990","contraction",1988,1990,1988-01-01,1990-01-01,2,-0.0953819478479447,-0.181874861550542,65070243.744,53235602.172,81.8125138449458
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",3,"1990-1991","expansion",1990,1991,1990-01-01,1991-01-01,1,0.00358819998459969,0.00358819998459969,53235602.172,53426622.1588937,100.35881999846
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",4,"1991-1995","contraction",1991,1995,1991-01-01,1995-01-01,4,-0.187342646476915,-0.565979010495293,53426622.1588937,23188275.4152972,43.4020989504707
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",5,"1995-2015","expansion",1995,2015,1995-01-01,2015-01-01,20,0.106192783074278,6.07413102342184,23188275.4152972,164036898.495004,707.413102342184
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",6,"2015-2016","contraction",2015,2016,2015-01-01,2016-01-01,1,-0.0306400091705065,-0.0306400091705065,164036898.495004,159010806.420815,96.9359990829494
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",7,"2016-2019","expansion",2016,2019,2016-01-01,2019-01-01,3,0.0137800060796314,0.0417738832036576,159010806.420815,165653305.276358,104.177388320366
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",8,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0419900171942612,-0.0419900171942612,165653305.276358,158697520.139517,95.8009982805739
"AZE","Azerbaijan","Eastern Europe","maddison_gdp","Maddison GDP",9,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0512299954744515,0.105061750623834,158697520.139517,175370559.425036,110.506175062383
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",1,"1950-1960","expansion",1950,1960,1950-01-01,1960-01-01,10,0.0392309424232415,0.468087784611373,1405700.59,2063691.865,146.808778461137
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"1960-1961","contraction",1960,1961,1960-01-01,1961-01-01,1,-0.137514604196979,-0.137514604196979,2063691.865,1779904.095,86.2485395803021
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"1961-1967","expansion",1961,1967,1961-01-01,1967-01-01,6,0.0616490720967462,0.429782426563831,1779904.095,2544875.596,142.978242656383
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"1967-1969","contraction",1967,1969,1967-01-01,1969-01-01,2,-0.0126436987527151,-0.0251298523591957,2544875.596,2480923.248,97.4870147640804
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"1969-1971","expansion",1969,1971,1969-01-01,1971-01-01,2,0.149629884791113,0.307708138337378,2480923.248,3244323.522,130.770813833738
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"1971-1972","contraction",1971,1972,1971-01-01,1972-01-01,1,-0.0577495563341665,-0.0577495563341665,3244323.522,3056965.278,94.2250443665834
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"1972-1973","expansion",1972,1973,1972-01-01,1973-01-01,1,0.0665481906072209,0.0665481906072209,3056965.278,3260400.786,106.654819060722
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"1973-1975","contraction",1973,1975,1973-01-01,1975-01-01,2,-0.00218266418954854,-0.00436167911045271,3260400.786,3246179.964,99.5638320889547
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"1975-1979","expansion",1975,1979,1975-01-01,1979-01-01,4,0.0648686185789565,0.283079411859742,3246179.964,4165106.679,128.307941185974
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",10,"1979-1980","contraction",1979,1980,1979-01-01,1980-01-01,1,-0.0199809871424423,-0.0199809871424423,4165106.679,4081883.736,98.0019012857558
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",11,"1980-1981","expansion",1980,1981,1980-01-01,1981-01-01,1,0.106476170834279,0.106476170834279,4081883.736,4516507.086,110.647617083428
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",12,"1981-1982","contraction",1981,1982,1981-01-01,1982-01-01,1,-0.00756078875772181,-0.00756078875772181,4516507.086,4482358.73,99.2439211242278
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",13,"1982-1983","expansion",1982,1983,1982-01-01,1983-01-01,1,0.029964997915283,0.029964997915283,4482358.73,4616672.6,102.996499791528
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",14,"1983-1984","contraction",1983,1984,1983-01-01,1984-01-01,1,-0.00247518526654911,-0.00247518526654911,4616672.6,4605245.48,99.7524814733451
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",15,"1984-1992","expansion",1984,1992,1984-01-01,1992-01-01,8,0.0419456388667111,0.38482133077587,4605245.48,6377442.17416316,138.482133077587
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",16,"1992-1997","contraction",1992,1997,1992-01-01,1997-01-01,5,-0.0601820000667087,-0.269678498578915,6377442.17416316,4657583.14386098,73.0321501421084
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",17,"1997-1998","expansion",1997,1998,1997-01-01,1998-01-01,1,0.0334909389521825,0.0334909389521825,4657583.14386098,4813569.97659675,103.349093895218
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",18,"1998-2000","contraction",1998,2000,1998-01-01,2000-01-01,2,-0.0174354147174641,-0.0345672548550816,4813569.97659675,4647178.07645296,96.5432745144918
"BDI","Burundi","Sub Saharan Africa","maddison_gdp","Maddison GDP",19,"2000-2002","expansion",2000,2002,2000-01-01,2002-01-01,2,0.0287696524692085,0.058211608501533,4647178.07645296,4917697.78727634,105.821160850153
