"source_label","disaster_key","disaster_label","country_code","country","start_year","end_year","cumulative_growth","duration_years","is_venezuela","horizon_years_after_end","endpoint_year","horizon_index_start_100","horizon_years","horizon_label","fall_magnitude","horizon_ratio_to_start","total_years_from_start","horizon_cagr","post_disaster_ratio_to_end","post_disaster_cagr","highlight","reference_label","is_source_reference"
"FMI WEO (PIB per cápita)","imf_weo_DMA_14","Dominica (2019-2020)","DMA","Dominica",2019,2020,-0.177424657534247,1,FALSE,5,2025,102.34867601783,5,"5 años después",0.177424657534247,1.0234867601783,6,0.00387669337908791,1.24424682742166,0.0446752565014295,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_HUN_2","Hungary (1989-1993)","HUN","Hungary",1989,1993,-0.176629798191879,4,FALSE,5,1998,93.7085533130883,5,"5 años después",0.176629798191879,0.937085533130883,9,-0.00719407749568368,1.13810960254943,0.0262113590691684,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SLE_7","Sierra Leone (1990-1992)","SLE","Sierra Leone",1990,1992,-0.173675804967801,2,FALSE,5,1997,47.8864775047309,5,"5 años después",0.173675804967801,0.478864775047309,7,-0.0998474266048515,0.579511985642209,-0.103371612725151,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GTM_1","Guatemala (1981-1986)","GTM","Guatemala",1981,1986,-0.17070192381138,5,FALSE,5,1991,86.8077775465177,5,"5 años después",0.17070192381138,0.868077775465177,10,-0.014047792378673,1.04676207553114,0.00918223281496,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ZWE_5","Zimbabwe (2018-2020)","ZWE","Zimbabwe",2018,2020,-0.170128048260814,2,FALSE,5,2025,98.7159833449313,5,"5 años después",0.170128048260814,0.987159833449313,7,-0.00184448455909603,1.18953271210154,0.035321607381442,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBY_7","Libya (1994-1995)","LBY","Libya",1994,1995,-0.1686545750968,1,FALSE,5,2000,78.5836225043539,5,"5 años después",0.1686545750968,0.785836225043539,6,-0.0393717795333669,0.945258374561982,-0.0111962455648071,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CAF_5","Central African Republic (1989-1993)","CAF","Central African Republic",1989,1993,-0.166481748311228,4,FALSE,5,1998,84.8411219485782,5,"5 años después",0.166481748311228,0.848411219485782,9,-0.0180997330136297,1.01786759650054,0.00354824964493772,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ARG_19","Argentina (2017-2020)","ARG","Argentina",2017,2020,-0.165222648183,3,FALSE,5,2025,94.387005892596,5,"5 años después",0.165222648183,0.94387005892596,8,-0.00719483879418037,1.1306847950193,0.0248688902859036,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SDN_2","Sudan (Former) (1982-1985)","SDN","Sudan (Former)",1982,1985,-0.164671945955815,3,FALSE,5,1990,88.677340906054,5,"5 años después",0.164671945955815,0.88677340906054,8,-0.0149084750248479,1.06158700736469,0.0120247155489812,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GMB_2","Gambia (1983-1988)","GMB","Gambia",1983,1988,-0.160918525897468,5,FALSE,5,1993,80.3644068263603,5,"5 años después",0.160918525897468,0.803644068263603,10,-0.0216226852028673,0.9577664303972,-0.00859313420716035,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_BWA_10","Botswana (2008-2009)","BWA","Botswana",2008,2009,-0.158689100954294,1,FALSE,5,2014,106.278670632145,5,"5 años después",0.158689100954294,1.06278670632145,6,0.0102007476069794,1.26325084760813,0.0478471093514867,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GNQ_7","Equatorial Guinea (2008-2010)","GNQ","Equatorial Guinea",2008,2010,-0.157699554153522,2,FALSE,5,2015,68.8183013225651,5,"5 años después",0.157699554153522,0.688183013225651,7,-0.0519857841915526,0.817027957920709,-0.0396105434651907,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_IRQ_9","Iraq (2019-2021)","IRQ","Iraq",2019,2021,-0.156223597581996,2,FALSE,5,2026,75.2466841714143,5,"5 años después",0.156223597581996,0.752466841714143,7,-0.0398140692000093,0.891784647636275,-0.0226457669025557,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_MWI_3","Malawi (1985-1989)","MWI","Malawi",1985,1989,-0.155669654050109,4,FALSE,5,1994,81.2148355084541,5,"5 años después",0.155669654050109,0.812148355084541,9,-0.0228539394969387,0.961884597634419,-0.00774203414463703,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_URY_9","Uruguay (1998-2002)","URY","Uruguay",1998,2002,-0.154430316676656,4,FALSE,5,2007,106.280538155725,5,"5 años después",0.154430316676656,1.06280538155725,9,0.00679095449579692,1.2569104622816,0.0467931408491888,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SYC_13","Seychelles (2019-2021)","SYC","Seychelles",2019,2021,-0.150953344827586,2,FALSE,5,2026,98.8982377291784,5,"5 años después",0.150953344827586,0.988982377291784,7,-0.00158142911139725,1.16481511500797,0.0309827514494276,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_MNE_6","Montenegro (2019-2020)","MNE","Montenegro",2019,2020,-0.15,1,FALSE,5,2025,117.326407338125,5,"5 años después",0.15,1.17326407338125,6,0.0269894022966799,1.38031067456618,0.066584748669217,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_COD_5","D.R. of the Congo (1986-2002)","COD","D.R. of the Congo",1986,2002,-0.69801802394496,16,FALSE,10,2012,42.8819963507911,10,"10 años después",0.69801802394496,0.428819963507911,26,-0.032041516230442,1.42001840344853,0.0356890802144019,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBN_5","Lebanon (1987-1990)","LBN","Lebanon",1987,1990,-0.660906166826934,3,FALSE,10,2000,59.8671359150641,10,"10 años después",0.660906166826934,0.598671359150641,13,-0.0386962146711222,1.76550352906327,0.058490242724174,"Otros países","Lebanon (1987-1990)",TRUE
"FMI WEO (PIB per cápita)","imf_weo_ZWE_1","Zimbabwe (1999-2008)","ZWE","Zimbabwe",1999,2008,-0.517677307450364,9,FALSE,10,2018,79.4946818789557,10,"10 años después",0.517677307450364,0.794946818789557,19,-0.0120052529074012,1.64816383526833,0.0512355473146475,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SAU_1","Saudi Arabia (1981-1987)","SAU","Saudi Arabia",1981,1987,-0.514265033806677,6,FALSE,10,1997,48.9097064994479,10,"10 años después",0.514265033806677,0.489097064994479,16,-0.0437153359559945,1.00692167341278,0.000690020814786418,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SLE_9","Sierra Leone (1994-1999)","SLE","Sierra Leone",1994,1999,-0.5089084635662,5,FALSE,10,2009,81.1977482045881,10,"10 años después",0.5089084635662,0.811977482045881,15,-0.0137895523255496,1.65341371578563,0.0515699173690003,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBY_17","Libya (2010-2011)","LBY","Libya",2010,2011,-0.490855115875769,1,FALSE,10,2021,59.4345911812539,10,"10 años después",0.490855115875769,0.594345911812539,11,-0.0461982468878503,1.16734141959388,0.0155932121392075,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_UKR_1","Ukraine (1992-1998)","UKR","Ukraine",1992,1998,-0.479242122620685,6,FALSE,10,2008,102.0742264623,10,"10 años después",0.479242122620685,1.020742264623,16,0.00128395312907781,1.96010911973109,0.0696163304532624,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ARE_1","United Arab Emirates (1981-1986)","ARE","United Arab Emirates",1981,1986,-0.44743808581,5,FALSE,10,1996,60.9216590016337,10,"10 años después",0.44743808581,0.609216590016337,15,-0.0324989431473228,1.10253090987892,0.00980862874660571,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBY_19","Libya (2012-2016)","LBY","Libya",2012,2016,-0.42518756081544,4,FALSE,10,2026,75.0303404459191,10,"10 años después",0.42518756081544,0.750303404459191,14,-0.020310730604798,1.30530126578956,0.0270014952800894,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CMR_2","Cameroon (1986-1994)","CMR","Cameroon",1986,1994,-0.424060089825231,8,FALSE,10,2004,69.723912213361,10,"10 años después",0.424060089825231,0.69723912213361,18,-0.0198354617188942,1.21061088112826,0.019296322446009,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_TKM_1","Turkmenistan (1993-1997)","TKM","Turkmenistan",1993,1997,-0.415268957396298,4,FALSE,10,2007,200.793641489427,10,"10 años después",0.415268957396298,2.00793641489427,14,0.0510539213550139,3.43394871931767,0.131304150706534,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ALB_6","Albania (1989-1992)","ALB","Albania",1989,1992,-0.402174797659377,3,FALSE,10,2002,120.010100819,10,"10 años después",0.402174797659377,1.20010100819,13,0.0141301091912389,2.00744465688521,0.0721717451326997,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_RWA_5","Rwanda (1992-1994)","RWA","Rwanda",1992,1994,-0.401575493224078,2,FALSE,10,2004,115.253457926092,10,"10 años después",0.401575493224078,1.15253457926092,12,0.0119005462653186,1.92594816256829,0.0677374103476844,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBN_1","Lebanon (1981-1982)","LBN","Lebanon",1981,1982,-0.376852117263844,1,FALSE,10,1992,63.5539418438033,10,"10 años después",0.376852117263844,0.635539418438033,11,-0.0403698972818296,1.01988538522745,0.00197096515923278,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_HTI_1","Haiti (1981-1994)","HTI","Haiti",1981,1994,-0.372875196443049,13,FALSE,10,2004,67.5577717134388,10,"10 años después",0.372875196443049,0.675577717134388,23,-0.0169070561071623,1.07726199522427,0.00747002571967981,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CAF_13","Central African Republic (2012-2014)","CAF","Central African Republic",2012,2014,-0.371978275773196,2,FALSE,10,2024,70.5858732197863,10,"10 años después",0.371978275773196,0.705858732197863,12,-0.0286110713633254,1.12393999278749,0.0117525612593175,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_TJK_1","Tajikistan (1993-1996)","TJK","Tajikistan",1993,1996,-0.36108348788143,3,FALSE,10,2006,105.308943932414,10,"10 años después",0.36108348788143,1.05308943932414,13,0.00398701687112291,1.64824264101772,0.051240573612451,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_MDA_1","Republic of Moldova (1993-1996)","MDA","Republic of Moldova",1993,1996,-0.356922859035811,3,FALSE,10,2006,91.0396345279213,10,"10 años después",0.356922859035811,0.910396345279213,13,-0.00719516152682476,1.4156876170629,0.0353727803811836,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_TTO_2","Trinidad and Tobago (1982-1989)","TTO","Trinidad and Tobago",1982,1989,-0.341995167102343,7,FALSE,10,1999,104.425984600727,10,"10 años después",0.341995167102343,1.04425984600727,17,0.00255079794770241,1.58700938625126,0.0472682796505286,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_BGR_2","Bulgaria (1988-1995)","BGR","Bulgaria",1988,1995,-0.339771681767113,7,FALSE,10,2005,84.2791581747198,10,"10 años después",0.339771681767113,0.842791581747198,17,-0.010010475077931,1.27651534851299,0.0247138451529123,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBY_3","Libya (1985-1988)","LBY","Libya",1985,1988,-0.334740043267006,3,FALSE,10,1998,59.5811145484577,10,"10 años después",0.334740043267006,0.595811145484577,13,-0.0390502827854126,0.895606506080012,-0.0109648558734334,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_MOZ_1","Mozambique (1981-1986)","MOZ","Mozambique",1981,1986,-0.326541683891366,5,FALSE,10,1996,94.7829959450724,10,"10 años después",0.326541683891366,0.947829959450724,15,-0.00356563865793635,1.40740701655814,0.0347655730577383,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_IRN_2","Iran (Islamic Republic of) (1983-1988)","IRN","Iran (Islamic Republic of)",1983,1988,-0.320543067377552,5,FALSE,10,1998,87.404552397699,10,"10 años después",0.320543067377552,0.87404552397699,15,-0.00893470072466207,1.2863884111146,0.0255036533837041,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_AZE_1","Azerbaijan (1993-1995)","AZE","Azerbaijan",1993,1995,-0.315738740188383,2,FALSE,10,2005,158.661406417597,10,"10 años después",0.315738740188383,1.58661406417597,12,0.0392162800359162,2.31872554733375,0.0877395876181337,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_JOR_6","Jordan (1986-1991)","JOR","Jordan",1986,1991,-0.31207024314496,5,FALSE,10,2001,81.6984765655556,10,"10 años después",0.31207024314496,0.816984765655556,15,-0.013385265232531,1.18759910806956,0.0173420280434042,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBR_2","Liberia (2002-2003)","LBR","Liberia",2002,2003,-0.301998700032499,1,FALSE,10,2013,103.078358689972,10,"10 años después",0.301998700032499,1.03078358689972,11,0.00276009998946525,1.47676456612289,0.0397552605642448,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_PER_5","Peru (1987-1990)","PER","Peru",1987,1990,-0.301245041562092,3,FALSE,10,2000,85.5562490646443,10,"10 años después",0.301245041562092,0.855562490646443,13,-0.0119279939512343,1.22440990266328,0.0204522399977747,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ROU_4","Romania (1987-1992)","ROU","Romania",1987,1992,-0.300439285010728,5,FALSE,10,2002,88.6614387559474,10,"10 años después",0.300439285010728,0.886614387559474,15,-0.00799091016665421,1.26738733116692,0.0239787313068014,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ZMB_3","Zambia (1988-1994)","ZMB","Zambia",1988,1994,-0.29733866603868,6,FALSE,10,2004,82.2165658900218,10,"10 años después",0.29733866603868,0.822165658900218,16,-0.0121637519344309,1.17007385942981,0.0158306858194497,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_BDI_7","Burundi (1991-1997)","BDI","Burundi",1991,1997,-0.296081831851569,6,FALSE,10,2007,71.3226442581537,10,"10 años después",0.296081831851569,0.713226442581537,16,-0.0209007570739147,1.01322351780973,0.00131454829165567,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_QAT_5","Qatar (1989-1991)","QAT","Qatar",1989,1991,-0.29235975257732,2,FALSE,10,2001,106.826486471182,10,"10 años después",0.29235975257732,1.06826486471182,12,0.00551814505562609,1.50961575264067,0.0420454026674555,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ARE_15","United Arab Emirates (2006-2009)","ARE","United Arab Emirates",2006,2009,-0.26818040857396,3,FALSE,10,2019,79.3428293284244,10,"10 años después",0.26818040857396,0.793428293284244,13,-0.0176419196303114,1.08418564162535,0.00811566939198149,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GRC_9","Greece (2007-2013)","GRC","Greece",2007,2013,-0.267151542905283,6,FALSE,10,2023,87.8009615295188,10,"10 años después",0.267151542905283,0.878009615295188,16,-0.00809814033222933,1.19807800206873,0.018236145005885,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ETH_5","Ethiopia (1987-1992)","ETH","Ethiopia",1987,1992,-0.264757213088112,5,FALSE,10,2002,97.6850409188526,10,"10 años después",0.264757213088112,0.976850409188526,15,-0.00156023164168306,1.32860930644613,0.0288207836071195,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_NER_1","Niger (1981-1984)","NER","Niger",1981,1984,-0.262059302878505,3,FALSE,10,1994,67.7520598518553,10,"10 años después",0.262059302878505,0.677520598518553,13,-0.0295033542007017,0.918123368397183,-0.00850596870652365,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_DJI_1","Djibouti (1991-2001)","DJI","Djibouti",1991,2001,-0.257813978820671,10,FALSE,10,2011,95.0058740103991,10,"10 años después",0.257813978820671,0.95005874010399,20,-0.00255829520139228,1.28008169514477,0.0249997718681307,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_KGZ_1","Kyrgyzstan (1993-1995)","KGZ","Kyrgyzstan",1993,1995,-0.24801466961326,2,FALSE,10,2005,104.703615254348,10,"10 años después",0.24801466961326,1.04703615254348,12,0.00383763334124732,1.39236247069474,0.033654098299857,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_QAT_1","Qatar (1981-1983)","QAT","Qatar",1981,1983,-0.247135,2,FALSE,10,1993,50.1686572917251,10,"10 años después",0.247135,0.501686572917251,12,-0.0558607778172044,0.666369897547702,-0.0397782543006261,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_KWT_7","Kuwait (2007-2011)","KWT","Kuwait",2007,2011,-0.243663824869233,4,FALSE,10,2021,60.8573715369492,10,"10 años después",0.243663824869233,0.608573715369492,14,-0.0348522571258402,0.804633885539419,-0.0215022489944195,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GNB_6","Guinea-Bissau (1997-1998)","GNB","Guinea-Bissau",1997,1998,-0.240958041958042,1,FALSE,10,2008,93.1371544811537,10,"10 años después",0.240958041958042,0.931371544811537,11,-0.00644252102000176,1.22703565322545,0.0206708653781182,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_SDN_10","Sudan (Former) (2011-2013)","SDN","Sudan (Former)",2011,2013,-0.235405303616857,2,FALSE,10,2023,47.6890883389603,10,"10 años después",0.235405303616857,0.476890883389603,12,-0.0598403999611312,0.623717226454093,-0.0461089501867069,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_TGO_5","Togo (1990-1993)","TGO","Togo",1990,1993,-0.234463165843594,3,FALSE,10,2003,87.3179821214651,10,"10 años después",0.234463165843594,0.873179821214651,13,-0.0103776051618395,1.14061111399932,0.0132433448361489,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CIV_5","Côte d'Ivoire (1988-1994)","CIV","Côte d'Ivoire",1988,1994,-0.233616795854476,6,FALSE,10,2004,70.4612444422484,10,"10 años después",0.233616795854476,0.704612444422484,16,-0.0216440415502165,0.919399643169489,-0.00836822818192506,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_RWA_3","Rwanda (1986-1991)","RWA","Rwanda",1986,1991,-0.224821622134858,5,FALSE,10,2001,83.3843998679401,10,"10 años después",0.224821622134858,0.833843998679401,15,-0.0120408514766422,1.07568015632199,0.00732199215735885,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_LBY_1","Libya (1981-1984)","LBY","Libya",1981,1984,-0.220731204435766,3,FALSE,10,1994,60.1244612796236,10,"10 años después",0.220731204435766,0.601244612796236,13,-0.0383790013849832,0.771549709443839,-0.0256019835633596,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_ARG_9","Argentina (1998-2002)","ARG","Argentina",1998,2002,-0.216623240864843,4,FALSE,10,2012,121.285490094781,10,"10 años después",0.216623240864843,1.21285490094781,14,0.0138795099502496,1.54823957540787,0.044681289491816,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_QAT_3","Qatar (1984-1987)","QAT","Qatar",1984,1987,-0.212835635384616,3,FALSE,10,1997,77.4871161964439,10,"10 años después",0.212835635384616,0.774871161964439,13,-0.0194286677334797,0.984382927881966,-0.00157279219189066,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_BLR_1","Belarus (1993-1995)","BLR","Belarus",1993,1995,-0.210153593396875,2,FALSE,10,2005,162.535094900082,10,"10 años después",0.210153593396875,1.62535094900082,12,0.0413073386253715,2.05780634742764,0.07483165955287,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GAB_4","Gabon (1985-1987)","GAB","Gabon",1985,1987,-0.206949304247991,2,FALSE,10,1997,98.6950565631331,10,"10 años después",0.206949304247991,0.986950565631331,12,-0.0010940116560032,1.24449870723013,0.0221142543580697,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CIV_7","Côte d'Ivoire (1998-2008)","CIV","Côte d'Ivoire",1998,2008,-0.206481961777714,10,FALSE,10,2018,103.83882075763,10,"10 años después",0.206481961777714,1.0383882075763,20,0.00188526040115677,1.30858803147386,0.0272598030466771,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_BOL_1","Bolivia (Plurinational State of) (1981-1986)","BOL","Bolivia (Plurinational State of)",1981,1986,-0.205077823437806,5,FALSE,10,1996,95.4182001546599,10,"10 años después",0.205077823437806,0.954182001546599,15,-0.00312184012009564,1.20034643601611,0.0184287731800448,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_NER_5","Niger (1988-1997)","NER","Niger",1988,1997,-0.202078241280027,9,FALSE,10,2007,81.1602060497806,10,"10 años después",0.202078241280027,0.811602060497806,19,-0.010926453788625,1.01714491631332,0.00170140583445266,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_CYP_8","Cyprus (2008-2014)","CYP","Cyprus",2008,2014,-0.195299664008198,6,FALSE,10,2024,118.114106942219,10,"10 años después",0.195299664008198,1.18114106942219,16,0.0104593820905965,1.46780238132549,0.03912252426828,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_RUS_1","Russian Federation (1993-1996)","RUS","Russian Federation",1993,1996,-0.192659950548806,3,FALSE,10,2006,135.86734862964,10,"10 años después",0.192659950548806,1.3586734862964,13,0.0238577526509063,1.68290113592159,0.0534304321167889,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_GAB_8","Gabon (1998-2004)","GAB","Gabon",1998,2004,-0.191768428551858,6,FALSE,10,2014,78.4795546463281,10,"10 años después",0.191768428551858,0.784795546463281,16,-0.0150316327995145,0.971003328980492,-0.0029382132068535,"Otros países","",FALSE
"FMI WEO (PIB per cápita)","imf_weo_PAN_4","Panama (1986-1989)","PAN","Panama",1986,1989,-0.189447905029703,3,FALSE,10,1999,122.864359142347,10,"10 años después",0.189447905029703,1.22864359142347,13,0.0159653980248498,1.51581076533827,0.0424722393812886,"Otros países","",FALSE
